OBJECTID,mde6digt,mde6name,mde8digt,mde8name,dnr12dig,straname,hua14,hua11,hua8,cbi
"2039","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010888",PATUXENT,"02060006040214","02060006040","02060006",0.000000000000000
"2040","021401",LOWER POTOMAC RIVER,"02140109",Port Tobacco River,"021401090773",LOWER POTOMAC,"02070011080052","02070011080","02070011",3.961538000000000
"2041","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080592",LOWER EASTERN SHORE,"02060007010104","02060007010","02060007",2.071429000000000
"2042","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070753",LOWER POTOMAC,"02070011140126","02070011140","02070011",3.642857000000000
"2043","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981109",NOT A STRATEGY SHED,"02060005230577","02060005230","02060005",0.000000000000000
"2044","021304",CHOPTANK RIVER,"02130402",Little Choptank,"021304020448",CHOPTANK,"02060005230581","02060005230","02060005",0.000000000000000
"2045","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080760",LOWER POTOMAC,"02070011100110","02070011100","02070011",4.157596000000000
"2046","021401",LOWER POTOMAC RIVER,"02140110",Nanjemoy Creek,"021401100779",LOWER POTOMAC,"02070011080029","02070011080","02070011",4.219048000000000
"2047","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080595",LOWER EASTERN SHORE,"02060007010076","02060007010","02060007",2.007937000000000
"2048","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010887",PATUXENT,"02060006040215","02060006040","02060006",3.738095000000000
"2049","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080596",LOWER EASTERN SHORE,"02060007010051","02060007010","02060007",1.714286000000000
"2050","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010881",PATUXENT,"02060006040222","02060006040","02060006",3.797619000000000
"2051","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981111",NOT A STRATEGY SHED,"02060005230581","02060005230","02060005",0.000000000000000
"2052","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981110",NOT A STRATEGY SHED,"02060004010035","02060004010","02060004",0.000000000000000
"2053","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050975",LOWER WESTERN SHORE,"02060004010035","02060004010","02060004",3.071429000000000
"2054","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070751",LOWER POTOMAC,"02070011140128","02070011140","02070011",3.142857000000000
"2055","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070752",LOWER POTOMAC,"02070011140127","02070011140","02070011",0.000000000000000
"2056","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070750",LOWER POTOMAC,"02070011140129","02070011140","02070011",2.761905000000000
"2057","021304",CHOPTANK RIVER,"02130402",Little Choptank,"021304020450",CHOPTANK,"02060005230580","02060005230","02060005",2.047619000000000
"2058","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010882",PATUXENT,"02060006040216","02060006040","02060006",1.309524000000000
"2059","021401",LOWER POTOMAC RIVER,"02140109",Port Tobacco River,"021401090771",LOWER POTOMAC,"02070011140076","02070011140","02070011",3.626984000000000
"2060","021401",LOWER POTOMAC RIVER,"02140109",Port Tobacco River,"021401090770",LOWER POTOMAC,"02070011140078","02070011140","02070011",2.936508000000000
"2061","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070551",LOWER EASTERN SHORE,"02060007010151","02060007010","02060007",0.000000000000000
"2062","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050578",LOWER EASTERN SHORE,"02060008070154","02060008070","02060008",0.000000000000000
"2063","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070749",LOWER POTOMAC,"02070011140130","02070011140","02070011",0.000000000000000
"2064","021401",LOWER POTOMAC RIVER,"02140109",Port Tobacco River,"021401090772",LOWER POTOMAC,"02070011140077","02070011140","02070011",0.000000000000000
"2065","021304",CHOPTANK RIVER,"02130402",Little Choptank,"021304020449",CHOPTANK,"02060005230582","02060005230","02060005",0.000000000000000
"2066","021401",LOWER POTOMAC RIVER,"02140110",Nanjemoy Creek,"021401100775",LOWER POTOMAC,"02070011080033","02070011080","02070011",3.869048000000000
"2067","021401",LOWER POTOMAC RIVER,"02140110",Nanjemoy Creek,"021401100777",LOWER POTOMAC,"02070011080031","02070011080","02070011",3.606227000000000
"2068","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010876",PATUXENT,"02060006040226","02060006040","02060006",0.000000000000000
"2069","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080754",LOWER POTOMAC,"02070011100116","02070011100","02070011",3.738095000000000
"2070","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050579",LOWER EASTERN SHORE,"02060008070153","02060008070","02060008",0.000000000000000
"2071","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070550",LOWER EASTERN SHORE,"02060007010176","02060007010","02060007",0.000000000000000
"2072","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080594",LOWER EASTERN SHORE,"02060007010052","02060007010","02060007",0.000000000000000
"2073","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080593",LOWER EASTERN SHORE,"02060007010053","02060007010","02060007",0.000000000000000
"2074","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010886",PATUXENT,"02060006040217","02060006040","02060006",3.904762000000000
"2075","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080758",LOWER POTOMAC,"02070011100114","02070011100","02070011",0.000000000000000
"2076","021302",POCOMOKE RIVER,"02130204",Dividing Creek,"021302040665",LOWER EASTERN SHORE,"02060009030279","02060009030","02060009",1.714286000000000
"2077","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010879",PATUXENT,"02060006040223","02060006040","02060006",0.000000000000000
"2078","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981112",NOT A STRATEGY SHED,"02060005240601","02060005240","02060005",0.000000000000000
"2079","021304",CHOPTANK RIVER,"02130402",Little Choptank,"021304020447",CHOPTANK,"02060005240601","02060005240","02060005",0.000000000000000
"2080","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070748",LOWER POTOMAC,"02070011140133","02070011140","02070011",0.000000000000000
"2081","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010884",PATUXENT,"02060006040220","02060006040","02060006",0.000000000000000
"2082","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050583",LOWER EASTERN SHORE,"02060008060176","02060008060","02060008",2.702381000000000
"2083","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080757",LOWER POTOMAC,"02070011100112","02070011100","02070011",0.000000000000000
"2084","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070747",LOWER POTOMAC,"02070011140132","02070011140","02070011",3.726190000000000
"2085","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010885",PATUXENT,"02060006040218","02060006040","02060006",0.000000000000000
"2086","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070746",LOWER POTOMAC,"02070011140131","02070011140","02070011",2.589286000000000
"2087","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050582",LOWER EASTERN SHORE,"02060008060177","02060008060","02060008",2.190476000000000
"2088","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010878",PATUXENT,"02060006040224","02060006040","02060006",3.095238000000000
"2089","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060743",LOWER POTOMAC,"02070011140151","02070011140","02070011",4.202381000000000
"2090","021301",COASTAL AREA,"02130101",Atlantic Ocean,"021301010693",NOT A STRATEGY SHED,OCEAN,OCEAN,OCEAN,0.000000000000000
"2091","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070549",LOWER EASTERN SHORE,"02060007010126","02060007010","02060007",0.000000000000000
"2092","021301",COASTAL AREA,"02130102",Assawoman Bay,"021301020688",NOT A STRATEGY SHED,"02060010020063","02060010020","02060010",0.000000000000000
"2093","021301",COASTAL AREA,"02130102",Assawoman Bay,"021301020689",NOT A STRATEGY SHED,"02060010020051","02060010020","02060010",1.990476000000000
"2094","021401",LOWER POTOMAC RIVER,"02140110",Nanjemoy Creek,"021401100776",LOWER POTOMAC,"02070011080032","02070011080","02070011",1.492063000000000
"2095","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080756",LOWER POTOMAC,"02070011100113","02070011100","02070011",0.000000000000000
"2096","021301",COASTAL AREA,"02130103",Isle of Wight Bay,"021301030692",NOT A STRATEGY SHED,"02060010020052","02060010020","02060010",0.000000000000000
"2097","021303",NANTICOKE RIVER,"02130304",Wicomico River Head,"021303040567",LOWER EASTERN SHORE,"02060007020202","02060007020","02060007",3.715774000000000
"2098","021303",NANTICOKE RIVER,"02130304",Wicomico River Head,"021303040569",LOWER EASTERN SHORE,"02060008050101","02060008050","02060008",1.841270000000000
"2099","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010880",PATUXENT,"02060006040219","02060006040","02060006",3.642857000000000
"2100","021303",NANTICOKE RIVER,"02130304",Wicomico River Head,"021303040568",LOWER EASTERN SHORE,"02060007020201","02060007020","02060007",1.928571000000000
"2101","021301",COASTAL AREA,"02130103",Isle of Wight Bay,"021301030691",NOT A STRATEGY SHED,"02060010020076","02060010020","02060010",3.452381000000000
"2102","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030654",LOWER EASTERN SHORE,"02060009010026","02060009010","02060009",2.940476000000000
"2103","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080591",LOWER EASTERN SHORE,"02060007010054","02060007010","02060007",0.000000000000000
"2104","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030655",LOWER EASTERN SHORE,"02060009010051","02060009010","02060009",3.349206000000000
"2105","021303",NANTICOKE RIVER,"02130304",Wicomico River Head,"021303040570",LOWER EASTERN SHORE,"02060008050102","02060008050","02060008",0.000000000000000
"2106","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070745",LOWER POTOMAC,"02070011140135","02070011140","02070011",3.267857000000000
"2107","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010883",PATUXENT,"02060006040221","02060006040","02060006",3.428571000000000
"2108","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010705",LOWER POTOMAC,"02070011140079","02070011140","02070011",3.345238000000000
"2109","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030652",LOWER EASTERN SHORE,"02060009010102","02060009010","02060009",3.102041000000000
"2110","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050581",LOWER EASTERN SHORE,"02060008060201","02060008060","02060008",3.484127000000000
"2111","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070548",LOWER EASTERN SHORE,"02060007010129","02060007010","02060007",0.000000000000000
"2112","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030651",LOWER EASTERN SHORE,"02060009010076","02060009010","02060009",3.575397000000000
"2113","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010877",PATUXENT,"02060006040225","02060006040","02060006",2.841270000000000
"2114","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050575",LOWER EASTERN SHORE,"02060008060203","02060008060","02060008",0.000000000000000
"2115","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060742",LOWER POTOMAC,"02070011140153","02070011140","02070011",4.321429000000000
"2116","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010707",LOWER POTOMAC,"02070011140034","02070011140","02070011",0.000000000000000
"2117","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050577",LOWER EASTERN SHORE,"02060008060202","02060008060","02060008",0.000000000000000
"2118","021301",COASTAL AREA,"02130103",Isle of Wight Bay,"021301030687",NOT A STRATEGY SHED,"02060010020053","02060010020","02060010",0.000000000000000
"2119","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060738",LOWER POTOMAC,"02070011140154","02070011140","02070011",4.190476000000000
"2120","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070547",LOWER EASTERN SHORE,"02060007010128","02060007010","02060007",0.000000000000000
"2121","021401",LOWER POTOMAC RIVER,"02140108",Zekiah Swamp,"021401080755",LOWER POTOMAC,"02070011100115","02070011100","02070011",1.428571000000000
"2122","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010706",LOWER POTOMAC,"02070011140080","02070011140","02070011",0.000000000000000
"2123","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060739",LOWER POTOMAC,"02070011140085","02070011140","02070011",2.654762000000000
"2124","021401",LOWER POTOMAC RIVER,"02140107",Gilbert Swamp,"021401070744",LOWER POTOMAC,"02070011140134","02070011140","02070011",0.000000000000000
"2125","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030653",LOWER EASTERN SHORE,"02060009010101","02060009010","02060009",3.952381000000000
"2126","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010559",LOWER EASTERN SHORE,"02060007020251","02060007020","02060007",2.880952000000000
"2127","021303",NANTICOKE RIVER,"02130308",Transquaking River,"021303080590",LOWER EASTERN SHORE,"02060007010127","02060007010","02060007",0.000000000000000
"2128","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010562",LOWER EASTERN SHORE,"02060007020226","02060007020","02060007",2.044218000000000
"2129","021401",LOWER POTOMAC RIVER,"02140105",St. Clements Bay,"021401050731",LOWER POTOMAC,"02070011140090","02070011140","02070011",3.206349000000000
"2130","021303",NANTICOKE RIVER,"02130304",Wicomico River Head,"021303040566",LOWER EASTERN SHORE,"02060007020203","02060007020","02060007",3.238095000000000
"2131","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050580",LOWER EASTERN SHORE,"02060008060226","02060008060","02060008",0.000000000000000
"2132","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050576",LOWER EASTERN SHORE,"02060008070155","02060008070","02060008",0.000000000000000
"2133","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060734",LOWER POTOMAC,"02070011140083","02070011140","02070011",2.357143000000000
"2134","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010708",LOWER POTOMAC,"02070011080028","02070011080","02070011",0.000000000000000
"2135","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030650",LOWER EASTERN SHORE,"02060009010077","02060009010","02060009",3.904762000000000
"2136","021310",WEST CHESAPEAKE BAY,"02131005",West Chesapeake Bay,"021310050974",LOWER WESTERN SHORE,"02060004010036","02060004010","02060004",3.476190000000000
"2137","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060740",LOWER POTOMAC,"02070011140084","02070011140","02070011",3.047619000000000
"2138","021304",CHOPTANK RIVER,"02130401",Honga River,"021304010446",LOWER EASTERN SHORE,"02060005240602","02060005240","02060005",0.000000000000000
"2139","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060737",LOWER POTOMAC,"02070011140156","02070011140","02070011",4.190476000000000
"2140","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981113",NOT A STRATEGY SHED,"02060004010036","02060004010","02060004",0.000000000000000
"2141","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030648",LOWER EASTERN SHORE,"02060009010176","02060009010","02060009",3.288690000000000
"2142","021301",COASTAL AREA,"02130103",Isle of Wight Bay,"021301030686",NOT A STRATEGY SHED,"02060010020064","02060010020","02060010",0.000000000000000
"2143","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981116",NOT A STRATEGY SHED,"02060005240602","02060005240","02060005",0.000000000000000
"2144","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030649",LOWER EASTERN SHORE,"02060009010126","02060009010","02060009",0.000000000000000
"2145","021401",LOWER POTOMAC RIVER,"02140104",Breton Bay,"021401040724",LOWER POTOMAC,"02070011210177","02070011210","02070011",4.285714000000000
"2146","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050574",LOWER EASTERN SHORE,"02060008060227","02060008060","02060008",0.000000000000000
"2147","021302",POCOMOKE RIVER,"02130205",Nassawango Creek,"021302050669",LOWER EASTERN SHORE,"02060009020252","02060009020","02060009",2.452381000000000
"2148","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050571",LOWER EASTERN SHORE,"02060008070156","02060008070","02060008",0.000000000000000
"2149","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060735",LOWER POTOMAC,"02070011140081","02070011140","02070011",0.000000000000000
"2150","021301",COASTAL AREA,"02130103",Isle of Wight Bay,"021301030690",NOT A STRATEGY SHED,"02060010020101","02060010020","02060010",2.547619000000000
"2151","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060732",LOWER POTOMAC,"02070011140087","02070011140","02070011",3.190476000000000
"2152","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010556",LOWER EASTERN SHORE,"02060007020351","02060007020","02060007",0.000000000000000
"2153","021302",POCOMOKE RIVER,"02130205",Nassawango Creek,"021302050670",LOWER EASTERN SHORE,"02060009020251","02060009020","02060009",0.000000000000000
"2154","021401",LOWER POTOMAC RIVER,"02140105",St. Clements Bay,"021401050730",LOWER POTOMAC,"02070011140091","02070011140","02070011",4.063492000000000
"2155","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010873",PATUXENT,"02060006040230","02060006040","02060006",0.000000000000000
"2156","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050572",LOWER EASTERN SHORE,"02060008070161","02060008070","02060008",0.000000000000000
"2157","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010561",LOWER EASTERN SHORE,"02060007020228","02060007020","02060007",3.666667000000000
"2158","021401",LOWER POTOMAC RIVER,"02140105",St. Clements Bay,"021401050728",LOWER POTOMAC,"02070011140093","02070011140","02070011",3.650794000000000
"2159","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010704",LOWER POTOMAC,"02070011140082","02070011140","02070011",3.476190000000000
"2160","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030647",LOWER EASTERN SHORE,"02060009010078","02060009010","02060009",2.642857000000000
"2161","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060733",LOWER POTOMAC,"02070011140086","02070011140","02070011",0.000000000000000
"2162","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030646",LOWER EASTERN SHORE,"02060009010151","02060009010","02060009",2.587302000000000
"2163","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010874",PATUXENT,"02060006040227","02060006040","02060006",3.880952000000000
"2164","021401",LOWER POTOMAC RIVER,"02140106",Wicomico River,"021401060736",LOWER POTOMAC,"02070011140155","02070011140","02070011",4.202381000000000
"2165","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010558",LOWER EASTERN SHORE,"02060007020276","02060007020","02060007",2.968254000000000
"2166","021401",LOWER POTOMAC RIVER,"02140104",Breton Bay,"021401040723",LOWER POTOMAC,"02070011210176","02070011210","02070011",2.857143000000000
"2167","021301",COASTAL AREA,"02130105",Newport Bay,"021301050685",NOT A STRATEGY SHED,"02060010020126","02060010020","02060010",2.642857000000000
"2168","021401",LOWER POTOMAC RIVER,"02140105",St. Clements Bay,"021401050729",LOWER POTOMAC,"02070011140092","02070011140","02070011",0.000000000000000
"2169","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010560",LOWER EASTERN SHORE,"02060007020227","02060007020","02060007",1.928571000000000
"2170","021303",NANTICOKE RIVER,"02130305",Nanticoke River,"021303050573",LOWER EASTERN SHORE,"02060008060251","02060008060","02060008",0.000000000000000
"2171","021401",LOWER POTOMAC RIVER,"02140104",Breton Bay,"021401040721",LOWER POTOMAC,"02070011210178","02070011210","02070011",3.508929000000000
"2172","021301",COASTAL AREA,"02130105",Newport Bay,"021301050684",NOT A STRATEGY SHED,"02060010020055","02060010020","02060010",2.738095000000000
"2173","021302",POCOMOKE RIVER,"02130205",Nassawango Creek,"021302050668",LOWER EASTERN SHORE,"02060009020253","02060009020","02060009",4.270408000000000
"2174","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010557",LOWER EASTERN SHORE,"02060007020326","02060007020","02060007",0.000000000000000
"2175","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030645",LOWER EASTERN SHORE,"02060009010201","02060009010","02060009",2.428571000000000
"2176","021401",LOWER POTOMAC RIVER,"02140105",St. Clements Bay,"021401050726",LOWER POTOMAC,"02070011140094","02070011140","02070011",3.035714000000000
"2177","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010872",PATUXENT,"02060006040229","02060006040","02060006",0.000000000000000
"2178","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030644",LOWER EASTERN SHORE,"02060009010177","02060009010","02060009",3.571429000000000
"2179","021401",LOWER POTOMAC RIVER,"02140105",St. Clements Bay,"021401050727",LOWER POTOMAC,"02070011140089","02070011140","02070011",3.500000000000000
"2180","021301",COASTAL AREA,"02130105",Newport Bay,"021301050683",NOT A STRATEGY SHED,"02060010020056","02060010020","02060010",2.111111000000000
"2181","021304",CHOPTANK RIVER,"02130401",Honga River,"021304010445",LOWER EASTERN SHORE,"02060005240603","02060005240","02060005",0.000000000000000
"2182","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010555",LOWER EASTERN SHORE,"02060007020352","02060007020","02060007",0.000000000000000
"2183","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010871",PATUXENT,"02060004010037","02060004010","02060004",0.000000000000000
"2184","021401",LOWER POTOMAC RIVER,"02140104",Breton Bay,"021401040720",LOWER POTOMAC,"02070011210202","02070011210","02070011",3.876190000000000
"2185","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030719",LOWER POTOMAC,"02070011210226","02070011210","02070011",3.238095000000000
"2186","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981114",NOT A STRATEGY SHED,"02060004010037","02060004010","02060004",0.000000000000000
"2187","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070545",LOWER EASTERN SHORE,"02060007030377","02060007030","02060007",0.000000000000000
"2188","021401",LOWER POTOMAC RIVER,"02140104",Breton Bay,"021401040722",LOWER POTOMAC,"02070011210201","02070011210","02070011",0.000000000000000
"2189","021303",NANTICOKE RIVER,"02130303",Wicomico Creek,"021303030565",LOWER EASTERN SHORE,"02060007020301","02060007020","02060007",2.714286000000000
"2190","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010554",LOWER EASTERN SHORE,"02060007020353","02060007020","02060007",0.000000000000000
"2191","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030641",LOWER EASTERN SHORE,"02060009010178","02060009010","02060009",0.000000000000000
"2192","021401",LOWER POTOMAC RIVER,"02140105",St. Clements Bay,"021401050725",LOWER POTOMAC,"02070011140088","02070011140","02070011",0.000000000000000
"2193","021303",NANTICOKE RIVER,"02130303",Wicomico Creek,"021303030563",LOWER EASTERN SHORE,"02060007020327","02060007020","02060007",0.000000000000000
"2194","021303",NANTICOKE RIVER,"02130307",Fishing Bay,"021303070546",LOWER EASTERN SHORE,"02060007030376","02060007030","02060007",0.000000000000000
"2195","021302",POCOMOKE RIVER,"02130204",Dividing Creek,"021302040666",LOWER EASTERN SHORE,"02060009030277","02060009030","02060009",1.714286000000000
"2196","021301",COASTAL AREA,"02130105",Newport Bay,"021301050682",NOT A STRATEGY SHED,"02060010020057","02060010020","02060010",1.961905000000000
"2197","021302",POCOMOKE RIVER,"02130205",Nassawango Creek,"021302050667",LOWER EASTERN SHORE,"02060009020254","02060009020","02060009",2.350649000000000
"2198","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030718",LOWER POTOMAC,"02070011210228","02070011210","02070011",2.666667000000000
"2199","021302",POCOMOKE RIVER,"02130204",Dividing Creek,"021302040664",LOWER EASTERN SHORE,"02060009030276","02060009030","02060009",3.912698000000000
"2200","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010702",LOWER POTOMAC,"02070011140087","02070011140","02070011",1.873016000000000
"2201","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030643",LOWER EASTERN SHORE,"02060009115081","02060009115","02060009",2.285714000000000
"2202","021303",NANTICOKE RIVER,"02130303",Wicomico Creek,"021303030564",LOWER EASTERN SHORE,"02060007030378","02060007030","02060007",0.000000000000000
"2203","021303",NANTICOKE RIVER,"02130301",Lower Wicomico River,"021303010553",LOWER EASTERN SHORE,"02060007030379","02060007030","02060007",0.000000000000000
"2204","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030640",LOWER EASTERN SHORE,"02060009115082","02060009115","02060009",1.654762000000000
"2205","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030717",LOWER POTOMAC,"02070011210227","02070011210","02070011",4.130952000000000
"2206","021302",POCOMOKE RIVER,"02130203",Upper Pocomoke River,"021302030642",LOWER EASTERN SHORE,"02060009115226","02060009115","02060009",0.000000000000000
"2207","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981115",NOT A STRATEGY SHED,"02060004010039","02060004010","02060004",0.000000000000000
"2208","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030715",LOWER POTOMAC,"02070011210206","02070011210","02070011",4.214286000000000
"2209","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030716",LOWER POTOMAC,"02070011210207","02070011210","02070011",3.507937000000000
"2210","021303",NANTICOKE RIVER,"02130302",Monie Bay,"021303020544",LOWER EASTERN SHORE,"02060007030380","02060007030","02060007",1.809524000000000
"2211","021311",PATUXENT RIVER,"02131101",Patuxent River lower,"021311010869",PATUXENT,"02060004010039","02060004010","02060004",2.785714000000000
"2212","021401",LOWER POTOMAC RIVER,"02140103",St. Mary's River,"021401030714",LOWER POTOMAC,"02070011210229","02070011210","02070011",3.619048000000000
"2213","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010698",LOWER POTOMAC,"02070011210203","02070011210","02070011",3.471429000000000
"2214","021302",POCOMOKE RIVER,"02130202",Lower Pocomoke River,"021302020639",LOWER EASTERN SHORE,"02060009115083","02060009115","02060009",3.595238000000000
"2215","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010703",LOWER POTOMAC,"02070011140086","02070011140","02070011",0.000000000000000
"2216","021302",POCOMOKE RIVER,"02130208",Manokin River,"021302080661",LOWER EASTERN SHORE,"02060009040451","02060009040","02060009",3.300000000000000
"2217","021399",CHESAPEAKE BAY  (PROPER),"02139998",Lower Chesapeake Bay,"021399981117",NOT A STRATEGY SHED,"02060004010040","02060004010","02060004",0.000000000000000
"2218","021301",COASTAL AREA,"02130106",Chincoteague Bay,"021301060680",NOT A STRATEGY SHED,"02060010020058","02060010020","02060010",2.023810000000000
"2219","021302",POCOMOKE RIVER,"02130208",Manokin River,"021302080660",LOWER EASTERN SHORE,"02060009040476","02060009040","02060009",2.005952000000000
"2220","021401",LOWER POTOMAC RIVER,"02140101",Potomac River L tidal,"021401010699",LOWER POTOMAC,"02070011210202","02070011210","02070011",0.000000000000000
